ADD,EPA,District ,Market,Month,Year,Commodity,Price
Machinga,Mbwadzulu,Mangochi,Monkey Bay,April,2024,Groundnuts,
Machinga,Nasenga,Mangochi,Mangochi,April,2024,Groundnuts,
Machinga,Mtubwi,Machinga,Liwonde,April,2024,Groundnuts,
Machinga,Mpokwa,Zomba,Jali,April,2024,Groundnuts,
Machinga,Ngwelero,Zomba,Mayaka,April,2024,Groundnuts,
Machinga,Thondwe,Zomba,Zomba,April,2024,Groundnuts,
Machinga,Thondwe,Zomba,Thondwe,April,2024,Groundnuts,
Blantyre,Mbulumbuzi,Chiradzulu,Chiradzulu,April,2024,Groundnuts,2375.59
Blantyre,Lunzu,Blantyre,Lunzu,April,2024,Groundnuts,2465.47
Blantyre,Mtonda,Blantyre,Limbe,April,2024,Groundnuts,
Blantyre,Dwale,Thyolo,Bvumbwe,April,2024,Groundnuts,2350
Blantyre,Nkhonjeni,Thyolo,Luncheza,April,2024,Groundnuts,2500
Blantyre,Mwanza,Mwanza,Mwanza,April,2024,Groundnuts,2600
Blantyre,Neno,Neno,Neno,April,2024,Groundnuts,2200
Blantyre,Nkhulambe,Phalombe,Chiringa,April,2024,Groundnuts,
Blantyre,Naminjiwa,Phalombe,Phalombe,April,2024,Groundnuts,
Blantyre,Milonde,Mulanje,Muloza,April,2024,Groundnuts,2938.02
Shirevalley,Mitole,Chikwawa,Chikhwawa,April,2024,Groundnuts,2550
Shirevalley,Mikalango,Chikwawa,Ngabu,April,2024,Groundnuts,2500
Shirevalley,Mbewe,Chikwawa,Nchalo,April,2024,Groundnuts,2450
Shirevalley,Magoti,Nsanje,Bangula,April,2024,Groundnuts,
Shirevalley,Zunde,Nsanje,Nsanje,April,2024,Groundnuts,
Karonga,Misuku,Chitipa,Misuku,May,2024,Groundnuts,
Karonga,Kavukuku,Chitipa,Nthalire,May,2024,Groundnuts,
Karonga,Lufita,Chitipa,Chitipa,May,2024,Groundnuts,
Karonga,Mpata,Karonga,Karonga,May,2024,Groundnuts,1256.48
Karonga,Vinthukutu,Karonga,Chilumba,May,2024,Groundnuts,
Mzuzu,Bolero,Rumphi,Rumphi,May,2024,Groundnuts,
Mzuzu,Katowo,Rumphi,Hewe,May,2024,Groundnuts,
Mzuzu,Emsizini,Mzimba North,Mzuzu,May,2024,Groundnuts,
Mzuzu,Kazomba,Mzimba South,Mzimba,May,2024,Groundnuts,2750.95
Mzuzu,Mbawa,Mzimba South,Embangweni,May,2024,Groundnuts,
Mzuzu,Champhira,Mzimba South,Jenda,May,2024,Groundnuts,
Mzuzu,Mpamba,Nkhata Bay,Mpamba,May,2024,Groundnuts,
Mzuzu,Nkhata Bay,Nkhata Bay,Nkhata Bay,May,2024,Groundnuts,
Mzuzu,Chintheche,Nkhata Bay,Chintheche,May,2024,Groundnuts,1637.79
Salima,Nkhunga,Nkhotakota,Dwangwa,May,2024,Groundnuts,2600
Salima,Linga,Nkhotakota,Nkhotakota,May,2024,Groundnuts,1000
Salima,Mwansambo,Nkhotakota,Mwansambo,May,2024,Groundnuts,
Salima,Tembwe,Salima,Salima,May,2024,Groundnuts,
Kasungu,Chikwatula,Ntchisi,Ntchisi,May,2024,Groundnuts,2540
Kasungu,Malomo,Ntchisi,Malomo,May,2024,Groundnuts,
Kasungu,Nachisaka,Dowa East,Dowa,May,2024,Groundnuts,2025
Kasungu,Mponela,Dowa West,Mponela,May,2024,Groundnuts,
Kasungu,Madisi,Dowa West,Madisi,May,2024,Groundnuts,
Kasungu,Bowe,Dowa West,Bowe,May,2024,Groundnuts,
Kasungu,Nambuma,Dowa West,Nambuma,May,2024,Groundnuts,
Kasungu,Santhe,Kasungu,Santhe,May,2024,Groundnuts,2200
Kasungu,Chipala,Kasungu,Kasungu,May,2024,Groundnuts,2500
Kasungu,Chamama,Kasungu,Chamama,May,2024,Groundnuts,2000
Kasungu,Kaluluma,Kasungu,Nkhamenya,May,2024,Groundnuts,1700
Kasungu,Kaluluma,Kasungu,Chatoloma,May,2024,Groundnuts,2196.69
Kasungu,Mkanda,Mchinji,Mkanda,May,2024,Groundnuts,
Kasungu,Zulu,Mchinji,Mchinji,May,2024,Groundnuts,2000
Lilongwe,Chilaza,Lilongwe West,Msundwe,May,2024,Groundnuts,
Lilongwe,Demera,Lilongwe West,Kasiya,May,2024,Groundnuts,2400
Lilongwe,Chitsime,Lilongwe East,Lilongwe,May,2024,Groundnuts,3000
Lilongwe,Mitundu,Lilongwe West,Mitundu,May,2024,Groundnuts,1750
Lilongwe,Chitsime,Lilongwe East,Nanjiri,May,2024,Groundnuts,
Lilongwe,Chitekwere,Lilongwe East,Nkhoma,May,2024,Groundnuts,1750
Lilongwe,Lobi,Dedza,Thete,May,2024,Groundnuts,
Lilongwe,Mtakataka,Dedza,Mtakataka,May,2024,Groundnuts,
Lilongwe,Linthipe,Dedza,Chimbiya,May,2024,Groundnuts,1268.546
Lilongwe,Bembeke,Dedza,Bembeke Turn off,May,2024,Groundnuts,1250
Lilongwe,Njolomole,Ntcheu,Lizulu,May,2024,Groundnuts,2600
Lilongwe,Sharpevale,Ntcheu,Sharpevaley,May,2024,Groundnuts,
Lilongwe,Tsangano,Ntcheu,Tsangano Turn off,May,2024,Groundnuts,
Lilongwe,Nsipe,Ntcheu,Ntcheu,May,2024,Groundnuts,
Lilongwe,Manjawira,Ntcheu,Ntonda,May,2024,Groundnuts,
Machinga,Bazale,Balaka,Balaka,May,2024,Groundnuts,
Machinga,Chikweo,Machinga,Ntaja,May,2024,Groundnuts,
Machinga,Mpiya,Machinga,Namwera,May,2024,Groundnuts,2190.53
Machinga,Mbwadzulu,Mangochi,Monkey Bay,May,2024,Groundnuts,2052.818
Machinga,Nasenga,Mangochi,Mangochi,May,2024,Groundnuts,2827.888
Machinga,Mtubwi,Machinga,Liwonde,May,2024,Groundnuts,
Machinga,Mpokwa,Zomba,Jali,May,2024,Groundnuts,2500.26
Machinga,Ngwelero,Zomba,Mayaka,May,2024,Groundnuts,2820.56
Machinga,Thondwe,Zomba,Zomba,May,2024,Groundnuts,3500.5
Machinga,Thondwe,Zomba,Thondwe,May,2024,Groundnuts,2500.26
Blantyre,Mbulumbuzi,Chiradzulu,Chiradzulu,May,2024,Groundnuts,2437.9025
Blantyre,Lunzu,Blantyre,Lunzu,May,2024,Groundnuts,2389.64
Blantyre,Mtonda,Blantyre,Limbe,May,2024,Groundnuts,
Blantyre,Dwale,Thyolo,Bvumbwe,May,2024,Groundnuts,
Blantyre,Nkhonjeni,Thyolo,Luncheza,May,2024,Groundnuts,2425
Blantyre,Mwanza,Mwanza,Mwanza,May,2024,Groundnuts,2600
Blantyre,Neno,Neno,Neno,May,2024,Groundnuts,2200
Blantyre,Nkhulambe,Phalombe,Chiringa,May,2024,Groundnuts,2650
Blantyre,Naminjiwa,Phalombe,Phalombe,May,2024,Groundnuts,
